date,day,week,ipeds_id,university,enrollment,url,total_tests,positive_tests
2020-10-19,Monday,11,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-10-20,Tuesday,11,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-10-21,Wednesday,11,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-10-22,Thursday,11,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,1608.0,20.0
2020-10-23,Friday,11,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-10-24,Saturday,12,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-10-25,Sunday,12,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-10-26,Monday,12,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-10-27,Tuesday,12,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-10-28,Wednesday,12,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-10-29,Thursday,12,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,1502.0,6.0
2020-10-30,Friday,12,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-10-31,Saturday,13,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-11-01,Sunday,13,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-11-02,Monday,13,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-11-03,Tuesday,13,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-11-04,Wednesday,13,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-11-05,Thursday,13,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,1049.0,11.0
2020-11-06,Friday,13,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-11-07,Saturday,14,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-11-08,Sunday,14,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-11-09,Monday,14,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-11-10,Tuesday,14,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-11-11,Wednesday,14,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-11-12,Thursday,14,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,869.0,12.0
2020-11-13,Friday,14,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-11-14,Saturday,15,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-11-15,Sunday,15,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-11-16,Monday,15,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-11-17,Tuesday,15,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-11-18,Wednesday,15,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,1843.0,6.0
2020-11-19,Thursday,15,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-11-20,Friday,15,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-11-21,Saturday,16,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-11-22,Sunday,16,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-11-23,Monday,16,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-11-24,Tuesday,16,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,1315.0,15.0
2020-11-25,Wednesday,16,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-11-26,Thursday,16,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-11-27,Friday,16,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-11-28,Saturday,17,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-11-29,Sunday,17,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-11-30,Monday,17,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-12-01,Tuesday,17,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-12-02,Wednesday,17,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-12-03,Thursday,17,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,1319.0,31.0
2020-12-04,Friday,17,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-12-05,Saturday,18,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-12-06,Sunday,18,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-12-07,Monday,18,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-12-08,Tuesday,18,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-12-09,Wednesday,18,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-12-10,Thursday,18,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,1046.0,40.0
2020-12-11,Friday,18,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-12-12,Saturday,19,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-12-13,Sunday,19,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-12-14,Monday,19,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-12-15,Tuesday,19,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-12-16,Wednesday,19,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,223.0,10.0
2020-12-17,Thursday,19,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-12-18,Friday,19,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-12-19,Saturday,20,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-12-20,Sunday,20,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-12-21,Monday,20,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-12-22,Tuesday,20,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-12-23,Wednesday,20,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-12-24,Thursday,20,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,148.0,8.0
2020-12-25,Friday,20,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-12-26,Saturday,21,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-12-27,Sunday,21,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-12-28,Monday,21,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-12-29,Tuesday,21,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-12-30,Wednesday,21,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-12-31,Thursday,21,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-01-01,Friday,21,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-01-02,Saturday,22,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-01-03,Sunday,22,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-01-04,Monday,22,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-01-05,Tuesday,22,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-01-06,Wednesday,22,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-01-07,Thursday,22,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-01-08,Friday,22,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-01-09,Saturday,23,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-01-10,Sunday,23,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-01-11,Monday,23,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-01-12,Tuesday,23,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-01-13,Wednesday,23,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-01-14,Thursday,23,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-01-15,Friday,23,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-01-16,Saturday,24,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-01-17,Sunday,24,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-01-18,Monday,24,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,1637.0,46.0
2021-01-19,Tuesday,24,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-01-20,Wednesday,24,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-01-21,Thursday,24,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-01-22,Friday,24,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-01-23,Saturday,25,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-01-24,Sunday,25,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-01-25,Monday,25,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-01-26,Tuesday,25,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-01-27,Wednesday,25,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,1250.0,15.0
2021-01-28,Thursday,25,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-01-29,Friday,25,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-01-30,Saturday,26,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-01-31,Sunday,26,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-02-01,Monday,26,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-02-02,Tuesday,26,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-02-03,Wednesday,26,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-02-04,Thursday,26,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,1300.0,18.0
2021-02-05,Friday,26,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-02-06,Saturday,27,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-02-07,Sunday,27,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-02-08,Monday,27,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-02-09,Tuesday,27,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-02-10,Wednesday,27,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-02-11,Thursday,27,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,1232.0,7.0
2021-02-12,Friday,27,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-02-13,Saturday,28,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-02-14,Sunday,28,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-02-15,Monday,28,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-02-16,Tuesday,28,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-02-17,Wednesday,28,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-02-18,Thursday,28,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,1298.0,6.0
2021-02-19,Friday,28,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-02-20,Saturday,29,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-02-21,Sunday,29,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-02-22,Monday,29,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-02-23,Tuesday,29,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-02-24,Wednesday,29,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-02-25,Thursday,29,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,1290.0,11.0
2021-02-26,Friday,29,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-02-27,Saturday,30,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-02-28,Sunday,30,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-03-01,Monday,30,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-03-02,Tuesday,30,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-03-03,Wednesday,30,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-03-04,Thursday,30,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,1312.0,10.0
2021-03-05,Friday,30,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-03-06,Saturday,31,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-03-07,Sunday,31,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-03-08,Monday,31,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-03-09,Tuesday,31,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-03-10,Wednesday,31,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-03-11,Thursday,31,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,1343.0,3.0
2021-03-12,Friday,31,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-03-13,Saturday,32,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-03-14,Sunday,32,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-03-15,Monday,32,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-03-16,Tuesday,32,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-03-17,Wednesday,32,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-03-18,Thursday,32,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,1359.0,25.0
2021-03-19,Friday,32,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-03-20,Saturday,33,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-03-21,Sunday,33,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-03-22,Monday,33,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-03-23,Tuesday,33,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-03-24,Wednesday,33,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-03-25,Thursday,33,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,1448.0,17.0
2021-03-26,Friday,33,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-03-27,Saturday,34,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-03-28,Sunday,34,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-03-29,Monday,34,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-03-30,Tuesday,34,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-03-31,Wednesday,34,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-04-01,Thursday,34,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,1369.0,5.0
2021-04-02,Friday,34,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-04-03,Saturday,35,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-04-04,Sunday,35,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-04-05,Monday,35,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-04-06,Tuesday,35,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-04-07,Wednesday,35,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-04-08,Thursday,35,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,1333.0,8.0
2021-04-09,Friday,35,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-04-10,Saturday,36,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-04-11,Sunday,36,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-04-12,Monday,36,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-04-13,Tuesday,36,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-04-14,Wednesday,36,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-04-15,Thursday,36,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,1278.0,5.0
2021-04-16,Friday,36,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-04-17,Saturday,37,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-04-18,Sunday,37,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-04-19,Monday,37,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-04-20,Tuesday,37,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-04-21,Wednesday,37,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-04-22,Thursday,37,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,1261.0,7.0
2021-04-23,Friday,37,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-04-24,Saturday,38,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-04-25,Sunday,38,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-04-26,Monday,38,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-04-27,Tuesday,38,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-04-28,Wednesday,38,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-04-29,Thursday,38,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,978.0,5.0
2021-04-30,Friday,38,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-05-01,Saturday,39,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-05-02,Sunday,39,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-05-03,Monday,39,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-05-04,Tuesday,39,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-05-05,Wednesday,39,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-05-06,Thursday,39,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,319.0,2.0
2021-05-07,Friday,39,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-05-08,Saturday,40,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-05-09,Sunday,40,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-05-10,Monday,40,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-05-11,Tuesday,40,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-05-12,Wednesday,40,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-05-13,Thursday,40,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-05-14,Friday,40,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-05-15,Saturday,41,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-05-16,Sunday,41,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-05-17,Monday,41,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-05-18,Tuesday,41,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-05-19,Wednesday,41,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-05-20,Thursday,41,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-05-21,Friday,41,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-05-22,Saturday,42,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-05-23,Sunday,42,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-05-24,Monday,42,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-05-25,Tuesday,42,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-05-26,Wednesday,42,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-05-27,Thursday,42,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2021-05-28,Friday,42,165024,Bridgewater State University,10990,https://www.bridgew.edu/covid-19/dashboard,0.0,0.0
2020-08-01,Saturday,0,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-08-02,Sunday,0,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-08-03,Monday,0,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-08-04,Tuesday,0,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-08-05,Wednesday,0,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-08-06,Thursday,0,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-08-07,Friday,0,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-08-08,Saturday,1,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-08-09,Sunday,1,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-08-10,Monday,1,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-08-11,Tuesday,1,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-08-12,Wednesday,1,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-08-13,Thursday,1,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-08-14,Friday,1,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
