date,day,week,university,enrollment,url,total_tests,positive_tests
2021-02-11,Thursday,27,Bentley University,5460,https://www.bentley.edu/backtobentley/dashboard,1431.0,2.0
2021-02-12,Friday,27,Bentley University,5460,https://www.bentley.edu/backtobentley/dashboard,61.0,0.0
2021-02-13,Saturday,28,Bentley University,5460,https://www.bentley.edu/backtobentley/dashboard,0.0,0.0
2021-02-14,Sunday,28,Bentley University,5460,https://www.bentley.edu/backtobentley/dashboard,570.0,2.0
2021-02-15,Monday,28,Bentley University,5460,https://www.bentley.edu/backtobentley/dashboard,1200.0,0.0
2021-02-16,Tuesday,28,Bentley University,5460,https://www.bentley.edu/backtobentley/dashboard,619.0,1.0
2021-02-17,Wednesday,28,Bentley University,5460,https://www.bentley.edu/backtobentley/dashboard,888.0,3.0
2021-02-18,Thursday,28,Bentley University,5460,https://www.bentley.edu/backtobentley/dashboard,1497.0,4.0
2021-02-19,Friday,28,Bentley University,5460,https://www.bentley.edu/backtobentley/dashboard,0.0,0.0
2021-02-20,Saturday,29,Bentley University,5460,https://www.bentley.edu/backtobentley/dashboard,0.0,0.0
2021-02-21,Sunday,29,Bentley University,5460,https://www.bentley.edu/backtobentley/dashboard,0.0,0.0
2020-08-01,Saturday,0,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-08-02,Sunday,0,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-08-03,Monday,0,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-08-04,Tuesday,0,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-08-05,Wednesday,0,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-08-06,Thursday,0,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-08-07,Friday,0,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-08-08,Saturday,1,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-08-09,Sunday,1,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-08-10,Monday,1,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-08-11,Tuesday,1,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-08-12,Wednesday,1,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-08-13,Thursday,1,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-08-14,Friday,1,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-08-15,Saturday,2,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-08-16,Sunday,2,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-08-17,Monday,2,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-08-18,Tuesday,2,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-08-19,Wednesday,2,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-08-20,Thursday,2,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,13.0,0.0
2020-08-21,Friday,2,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,19.0,0.0
2020-08-22,Saturday,3,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-08-23,Sunday,3,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-08-24,Monday,3,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,40.0,0.0
2020-08-25,Tuesday,3,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,28.0,0.0
2020-08-26,Wednesday,3,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,19.0,0.0
2020-08-27,Thursday,3,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,27.0,0.0
2020-08-28,Friday,3,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,68.0,0.0
2020-08-29,Saturday,4,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-08-30,Sunday,4,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-08-31,Monday,4,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,82.0,0.0
2020-09-01,Tuesday,4,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,289.0,1.0
2020-09-02,Wednesday,4,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,170.0,1.0
2020-09-03,Thursday,4,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,156.0,0.0
2020-09-04,Friday,4,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,215.0,0.0
2020-09-05,Saturday,5,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,150.0,0.0
2020-09-06,Sunday,5,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,88.0,0.0
2020-09-07,Monday,5,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,234.0,0.0
2020-09-08,Tuesday,5,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,381.0,1.0
2020-09-09,Wednesday,5,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,231.0,0.0
2020-09-10,Thursday,5,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,361.0,1.0
2020-09-11,Friday,5,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,416.0,0.0
2020-09-12,Saturday,6,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-09-13,Sunday,6,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-09-14,Monday,6,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,453.0,0.0
2020-09-15,Tuesday,6,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,432.0,0.0
2020-09-16,Wednesday,6,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,209.0,0.0
2020-09-17,Thursday,6,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,362.0,0.0
2020-09-18,Friday,6,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,441.0,0.0
2020-09-19,Saturday,7,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-09-20,Sunday,7,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-09-21,Monday,7,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,492.0,0.0
2020-09-22,Tuesday,7,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,419.0,0.0
2020-09-23,Wednesday,7,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,183.0,0.0
2020-09-24,Thursday,7,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,428.0,0.0
2020-09-25,Friday,7,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,428.0,0.0
2020-09-26,Saturday,8,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-09-27,Sunday,8,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-09-28,Monday,8,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,481.0,0.0
2020-09-29,Tuesday,8,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,399.0,0.0
2020-09-30,Wednesday,8,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,211.0,0.0
2020-10-01,Thursday,8,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,416.0,0.0
2020-10-02,Friday,8,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,391.0,0.0
2020-10-03,Saturday,9,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-10-04,Sunday,9,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-10-05,Monday,9,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,534.0,0.0
2020-10-06,Tuesday,9,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,451.0,0.0
2020-10-07,Wednesday,9,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,208.0,0.0
2020-10-08,Thursday,9,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,442.0,1.0
2020-10-09,Friday,9,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,459.0,0.0
2020-10-10,Saturday,10,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-10-11,Sunday,10,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-10-12,Monday,10,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-10-13,Tuesday,10,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,674.0,1.0
2020-10-14,Wednesday,10,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,317.0,0.0
2020-10-15,Thursday,10,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,345.0,0.0
2020-10-16,Friday,10,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,517.0,0.0
2020-10-17,Saturday,11,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-10-18,Sunday,11,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-10-19,Monday,11,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,477.0,0.0
2020-10-20,Tuesday,11,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,477.0,0.0
2020-10-21,Wednesday,11,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,228.0,0.0
2020-10-22,Thursday,11,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,382.0,0.0
2020-10-23,Friday,11,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,491.0,0.0
2020-10-24,Saturday,12,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-10-25,Sunday,12,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-10-26,Monday,12,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,456.0,1.0
2020-10-27,Tuesday,12,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,474.0,0.0
2020-10-28,Wednesday,12,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,235.0,0.0
2020-10-29,Thursday,12,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,420.0,1.0
2020-10-30,Friday,12,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,430.0,0.0
2020-10-31,Saturday,13,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-11-01,Sunday,13,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-11-02,Monday,13,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,543.0,0.0
2020-11-03,Tuesday,13,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,403.0,0.0
2020-11-04,Wednesday,13,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,236.0,0.0
2020-11-05,Thursday,13,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,471.0,3.0
2020-11-06,Friday,13,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,457.0,1.0
2020-11-07,Saturday,14,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-11-08,Sunday,14,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,1.0,0.0
2020-11-09,Monday,14,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,488.0,0.0
2020-11-10,Tuesday,14,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,472.0,1.0
2020-11-11,Wednesday,14,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-11-12,Thursday,14,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,476.0,1.0
2020-11-13,Friday,14,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,430.0,3.0
2020-11-14,Saturday,15,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-11-15,Sunday,15,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-11-16,Monday,15,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,507.0,3.0
2020-11-17,Tuesday,15,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,417.0,2.0
2020-11-18,Wednesday,15,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,184.0,2.0
2020-11-19,Thursday,15,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,388.0,1.0
2020-11-20,Friday,15,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,426.0,1.0
2020-11-21,Saturday,16,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-11-22,Sunday,16,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-11-23,Monday,16,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,486.0,3.0
2020-11-24,Tuesday,16,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,293.0,0.0
2020-11-25,Wednesday,16,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,43.0,1.0
2020-11-26,Thursday,16,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-11-27,Friday,16,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-11-28,Saturday,17,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-11-29,Sunday,17,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,418.0,5.0
2020-11-30,Monday,17,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,421.0,5.0
2020-12-01,Tuesday,17,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,260.0,1.0
2020-12-02,Wednesday,17,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,189.0,1.0
2020-12-03,Thursday,17,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,411.0,2.0
2020-12-04,Friday,17,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,347.0,1.0
2020-12-05,Saturday,18,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-12-06,Sunday,18,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-12-07,Monday,18,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,468.0,1.0
2020-12-08,Tuesday,18,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,309.0,0.0
2020-12-09,Wednesday,18,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,208.0,0.0
2020-12-10,Thursday,18,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,318.0,2.0
2020-12-11,Friday,18,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,328.0,0.0
2020-12-12,Saturday,19,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-12-13,Sunday,19,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-12-14,Monday,19,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,286.0,1.0
2020-12-15,Tuesday,19,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,185.0,0.0
2020-12-16,Wednesday,19,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,128.0,0.0
2020-12-17,Thursday,19,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-12-18,Friday,19,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-12-19,Saturday,20,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-12-20,Sunday,20,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-12-21,Monday,20,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,231.0,4.0
2020-12-22,Tuesday,20,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-12-23,Wednesday,20,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-12-24,Thursday,20,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-12-25,Friday,20,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-12-26,Saturday,21,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-12-27,Sunday,21,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-12-28,Monday,21,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,115.0,4.0
2020-12-29,Tuesday,21,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-12-30,Wednesday,21,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-12-31,Thursday,21,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2021-01-01,Friday,21,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2021-01-02,Saturday,22,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,56.0,0.0
2021-01-03,Sunday,22,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2021-01-04,Monday,22,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,187.0,3.0
2021-01-05,Tuesday,22,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,40.0,1.0
2021-01-06,Wednesday,22,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,34.0,0.0
2021-01-07,Thursday,22,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,122.0,1.0
2021-01-08,Friday,22,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,59.0,0.0
2021-01-09,Saturday,23,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2021-01-10,Sunday,23,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2021-01-11,Monday,23,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,176.0,1.0
2021-01-12,Tuesday,23,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,50.0,0.0
2021-01-13,Wednesday,23,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,34.0,0.0
2021-01-14,Thursday,23,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,166.0,3.0
2021-01-15,Friday,23,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,46.0,0.0
2021-01-16,Saturday,24,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2021-01-17,Sunday,24,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,4.0,0.0
2021-01-18,Monday,24,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,45.0,1.0
2021-01-19,Tuesday,24,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,171.0,0.0
2021-01-20,Wednesday,24,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,55.0,0.0
2021-01-21,Thursday,24,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,258.0,1.0
2021-01-22,Friday,24,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,262.0,0.0
2021-01-23,Saturday,25,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2021-01-24,Sunday,25,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,164.0,2.0
2021-01-25,Monday,25,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,356.0,3.0
2021-01-26,Tuesday,25,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,339.0,1.0
2021-01-27,Wednesday,25,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,199.0,2.0
2021-01-28,Thursday,25,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,421.0,1.0
2021-01-29,Friday,25,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,344.0,1.0
2021-01-30,Saturday,26,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2021-01-31,Sunday,26,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2021-02-01,Monday,26,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,488.0,4.0
2021-02-02,Tuesday,26,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,333.0,1.0
2021-02-03,Wednesday,26,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,289.0,0.0
2021-02-04,Thursday,26,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,419.0,4.0
2021-02-05,Friday,26,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,409.0,0.0
2021-02-06,Saturday,27,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2021-02-07,Sunday,27,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2021-02-08,Monday,27,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,553.0,1.0
2021-02-09,Tuesday,27,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,308.0,1.0
2021-02-10,Wednesday,27,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,306.0,0.0
2021-02-11,Thursday,27,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,413.0,0.0
2021-02-12,Friday,27,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,397.0,0.0
2021-02-13,Saturday,28,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2021-02-14,Sunday,28,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2021-02-15,Monday,28,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2021-02-16,Tuesday,28,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,713.0,0.0
2021-02-17,Wednesday,28,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,252.0,0.0
2021-02-18,Thursday,28,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,320.0,0.0
2021-02-19,Friday,28,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,443.0,0.0
2021-02-20,Saturday,29,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2021-02-21,Sunday,29,Lasell University,2060,https://www.lasell.edu/admissions/covid-19-information/covid-19-dashboard.html,0.0,0.0
2020-08-01,Saturday,0,Brandeis University,5800,https://www.brandeis.edu/covid-19/dashboard.html,0.0,0.0
